"","player_name","batter","pitch_seq","description","hit_speed","hit_angle"
"413","Clayton Kershaw",641771,"FF|SL","Foul","null","null"
"414","Clayton Kershaw",641771,"SL|FF","Foul","null","null"
"415","Clayton Kershaw",641771,"FF|FF","Foul","null","null"
"416","Clayton Kershaw",641771,"FF|FF","Foul","null","null"
"417","Clayton Kershaw",641771,"FF|SL","Swinging Strike","null","null"
"418","Clayton Kershaw",624428,"NULL","Ball In Dirt","null","null"
"419","Clayton Kershaw",624428,"SL|FF","In play, run(s)","84.9","14.79"
"420","Clayton Kershaw",624428,"FF|FF","Called Strike","null","null"
"421","Clayton Kershaw",624428,"FF|FF","Swinging Strike","null","null"
"422","Clayton Kershaw",501896,"NULL","In play, run(s)","98.5","20.91"
"423","Clayton Kershaw",457705,"NULL","Swinging Strike","null","null"
"424","Clayton Kershaw",457705,"SL|SL","Ball In Dirt","null","null"
"425","Clayton Kershaw",457705,"SL|SL","Swinging Strike","null","null"
"426","Clayton Kershaw",457705,"SL|FF","In play, out(s)","90.5","36.37"
"427","Clayton Kershaw",516782,"NULL","In play, out(s)","80.2","-24.2"
"428","Clayton Kershaw",516782,"SL|FF","Ball","null","null"
"429","Clayton Kershaw",516782,"FF|FF","Called Strike","null","null"
"430","Clayton Kershaw",543281,"NULL","In play, out(s)","86","32.5"
"431","Clayton Kershaw",455755,"NULL","Ball","null","null"
"432","Clayton Kershaw",455755,"FF|FF","In play, out(s)","null","null"
"433","Clayton Kershaw",446481,"NULL","Ball","null","null"
"434","Clayton Kershaw",446481,"CU|SL","Ball","null","null"
"435","Clayton Kershaw",446481,"SL|FF","Foul","null","null"
"436","Clayton Kershaw",446481,"FF|FF","Ball","null","null"
"437","Clayton Kershaw",446481,"FF|FF","In play, no out","96.5","16.88"
"438","Clayton Kershaw",641771,"NULL","In play, out(s)","null","null"
"439","Clayton Kershaw",624428,"NULL","In play, out(s)","72.6","16.32"
"440","Clayton Kershaw",624428,"SL|FF","Called Strike","null","null"
"441","Clayton Kershaw",501896,"NULL","Called Strike","null","null"
"442","Clayton Kershaw",501896,"SL|CU","Called Strike","null","null"
"443","Clayton Kershaw",501896,"CU|null","Swinging Strike","null","null"
"444","Clayton Kershaw",457705,"NULL","Foul","null","null"
"445","Clayton Kershaw",457705,"CU|FF","Foul","null","null"
"446","Clayton Kershaw",457705,"FF|SL","Called Strike","null","null"
"447","Clayton Kershaw",457705,"SL|SL","Called Strike","null","null"
"448","Clayton Kershaw",457705,"SL|SL","Ball","null","null"
"449","Clayton Kershaw",628356,"NULL","Foul","null","null"
"450","Clayton Kershaw",628356,"FF|SL","In play, out(s)","null","null"
"451","Clayton Kershaw",628356,"SL|SL","Swinging Strike","null","null"
"452","Clayton Kershaw",628356,"SL|CU","Ball","null","null"
"453","Clayton Kershaw",516782,"NULL","Ball","null","null"
"454","Clayton Kershaw",516782,"CU|SL","Swinging Strike","null","null"
"455","Clayton Kershaw",516782,"SL|SL","In play, no out","109.9","12.04"
"456","Clayton Kershaw",543281,"NULL","Ball","null","null"
"457","Clayton Kershaw",543281,"FF|SL","In play, out(s)","87.5","32.83"
"458","Clayton Kershaw",543281,"SL|FF","Called Strike","null","null"
"459","Clayton Kershaw",543281,"FF|SL","Ball In Dirt","null","null"
"460","Clayton Kershaw",543281,"SL|SL","Called Strike","null","null"
"461","Clayton Kershaw",455755,"NULL","Called Strike","null","null"
"462","Clayton Kershaw",455755,"CU|CU","Ball","null","null"
"463","Clayton Kershaw",455755,"CU|FF","In play, no out","100.7","16.15"
"464","Clayton Kershaw",455755,"FF|FF","Ball","null","null"
"465","Clayton Kershaw",455755,"FF|SL","Called Strike","null","null"
"466","Clayton Kershaw",455755,"SL|FF","Ball","null","null"
"467","Clayton Kershaw",446481,"NULL","Intent Ball","null","null"
"468","Clayton Kershaw",446481,"IN|null","Intent Ball","null","null"
"469","Clayton Kershaw",446481,"null|IN","Intent Ball","null","null"
"470","Clayton Kershaw",446481,"IN|IN","Intent Ball","null","null"
"471","Clayton Kershaw",570256,"NULL","Foul","null","null"
"472","Clayton Kershaw",570256,"SL|FF","Called Strike","null","null"
"473","Clayton Kershaw",570256,"FF|SL","Foul","null","null"
"474","Clayton Kershaw",570256,"SL|FF","Swinging Strike","null","null"
"475","Clayton Kershaw",628356,"NULL","Ball","null","null"
"476","Clayton Kershaw",628356,"SL|FF","Called Strike","null","null"
"477","Clayton Kershaw",628356,"FF|FF","Called Strike","null","null"
"478","Clayton Kershaw",628356,"FF|SL","In play, out(s)","null","null"
"479","Clayton Kershaw",455755,"NULL","Called Strike","null","null"
"480","Clayton Kershaw",455755,"CU|FF","Called Strike","null","null"
"481","Clayton Kershaw",455755,"FF|SL","In play, no out","70.2","18.56"
"482","Clayton Kershaw",501896,"NULL","Foul","null","null"
"483","Clayton Kershaw",501896,"FF|SL","Ball","null","null"
"484","Clayton Kershaw",501896,"SL|SL","In play, out(s)","85.5","5.94"
"485","Clayton Kershaw",501896,"SL|FF","Ball","null","null"
"486","Clayton Kershaw",501896,"FF|SL","Called Strike","null","null"
"487","Clayton Kershaw",457705,"NULL","Ball","null","null"
"488","Clayton Kershaw",457705,"SL|FF","Called Strike","null","null"
"489","Clayton Kershaw",457705,"FF|FF","In play, out(s)","94.4","1.28"
"490","Clayton Kershaw",572191,"NULL","Called Strike","null","null"
"491","Clayton Kershaw",572191,"FF|FF","Called Strike","null","null"
"492","Clayton Kershaw",572191,"FF|SL","Ball","null","null"
"493","Clayton Kershaw",572191,"SL|FF","Ball","null","null"
"494","Clayton Kershaw",572191,"FF|SL","Foul","null","null"
"495","Clayton Kershaw",572191,"SL|FF","Ball","null","null"
"496","Clayton Kershaw",572191,"FF|FF","In play, out(s)","80.7","12.03"
"497","Clayton Kershaw",150029,"NULL","Called Strike","null","null"
"498","Clayton Kershaw",150029,"FF|CU","Called Strike","null","null"
"499","Clayton Kershaw",150029,"CU|SL","Ball","null","null"
"500","Clayton Kershaw",150029,"SL|SL","Ball","null","null"
"501","Clayton Kershaw",150029,"SL|SL","Swinging Strike","null","null"
"502","Clayton Kershaw",547180,"NULL","Foul","null","null"
"503","Clayton Kershaw",547180,"FF|SL","Swinging Strike","null","null"
"504","Clayton Kershaw",547180,"SL|FF","Foul","null","null"
"505","Clayton Kershaw",547180,"FF|CU","Foul","null","null"
"506","Clayton Kershaw",547180,"CU|SL","Swinging Strike","null","null"
"507","Clayton Kershaw",502517,"NULL","Foul","null","null"
"508","Clayton Kershaw",502517,"FF|CU","Ball","null","null"
"509","Clayton Kershaw",502517,"CU|SL","Foul","null","null"
"510","Clayton Kershaw",502517,"SL|FF","Foul","null","null"
"511","Clayton Kershaw",502517,"FF|CU","In play, out(s)","81.9","-21.8"
"512","Clayton Kershaw",475582,"NULL","Foul","null","null"
"513","Clayton Kershaw",475582,"FF|FF","Swinging Strike","null","null"
"514","Clayton Kershaw",475582,"FF|FF","In play, out(s)","98.6","0.6"
"515","Clayton Kershaw",543685,"NULL","Foul","null","null"
"516","Clayton Kershaw",543685,"FF|CU","Ball","null","null"
"517","Clayton Kershaw",543685,"CU|SL","Ball","null","null"
"518","Clayton Kershaw",543685,"SL|SL","Foul","null","null"
"519","Clayton Kershaw",543685,"SL|SL","Foul","null","null"
"520","Clayton Kershaw",543685,"SL|FF","Ball","null","null"
"521","Clayton Kershaw",543685,"FF|SL","Swinging Strike","null","null"
"522","Clayton Kershaw",457787,"NULL","Called Strike","null","null"
"523","Clayton Kershaw",457787,"FF|FF","Foul Tip","null","null"
"524","Clayton Kershaw",457787,"FF|CU","Swinging Strike","null","null"
"525","Clayton Kershaw",433589,"NULL","Ball","null","null"
"526","Clayton Kershaw",433589,"FF|FF","Called Strike","null","null"
"527","Clayton Kershaw",433589,"FF|FF","In play, no out","89.4","-32.66"
"528","Clayton Kershaw",572191,"NULL","Called Strike","null","null"
"529","Clayton Kershaw",572191,"FF|CU","Ball In Dirt","null","null"
"530","Clayton Kershaw",572191,"CU|FF","In play, out(s)","85.2","-9.5"
"531","Clayton Kershaw",150029,"NULL","Foul","null","null"
"532","Clayton Kershaw",150029,"FF|SL","Called Strike","null","null"
"533","Clayton Kershaw",150029,"SL|FF","In play, no out","99.6","-7.33"
"534","Clayton Kershaw",547180,"NULL","Called Strike","null","null"
"535","Clayton Kershaw",547180,"FF|CU","Ball","null","null"
"536","Clayton Kershaw",547180,"CU|FF","Ball","null","null"
"537","Clayton Kershaw",547180,"FF|SL","Swinging Strike","null","null"
"538","Clayton Kershaw",547180,"SL|SL","Swinging Strike","null","null"
"539","Clayton Kershaw",502517,"NULL","Foul","null","null"
"540","Clayton Kershaw",502517,"FF|SL","Ball","null","null"
"541","Clayton Kershaw",502517,"SL|SL","Foul","null","null"
"542","Clayton Kershaw",502517,"SL|FF","In play, out(s)","83.6","40.66"
"543","Clayton Kershaw",475582,"NULL","Swinging Strike","null","null"
"544","Clayton Kershaw",475582,"SL|CU","Ball","null","null"
"545","Clayton Kershaw",475582,"CU|CU","Called Strike","null","null"
"546","Clayton Kershaw",475582,"CU|SL","Ball In Dirt","null","null"
"547","Clayton Kershaw",475582,"SL|FF","In play, out(s)","76.6","28.65"
"548","Clayton Kershaw",467092,"NULL","Called Strike","null","null"
"549","Clayton Kershaw",467092,"SL|FF","Ball","null","null"
"550","Clayton Kershaw",467092,"FF|SL","Foul","null","null"
"551","Clayton Kershaw",467092,"SL|SL","Ball","null","null"
"552","Clayton Kershaw",467092,"SL|SL","Swinging Strike","null","null"
"553","Clayton Kershaw",543685,"NULL","Called Strike","null","null"
"554","Clayton Kershaw",543685,"FF|CU","Swinging Strike","null","null"
"555","Clayton Kershaw",543685,"CU|FF","Ball","null","null"
"556","Clayton Kershaw",543685,"FF|CU","In play, out(s)","93.5","47"
"557","Clayton Kershaw",457787,"NULL","In play, out(s)","null","null"
"558","Clayton Kershaw",572191,"NULL","In play, no out","112.1","15.72"
"559","Clayton Kershaw",150029,"NULL","Ball In Dirt","null","null"
"560","Clayton Kershaw",150029,"SL|SL","Swinging Strike","null","null"
"561","Clayton Kershaw",150029,"SL|FF","Foul","null","null"
"562","Clayton Kershaw",150029,"FF|CU","Ball In Dirt","null","null"
"563","Clayton Kershaw",150029,"CU|SL","Foul","null","null"
"564","Clayton Kershaw",150029,"SL|SL","Swinging Strike (Blocked)","null","null"
"565","Clayton Kershaw",547180,"NULL","Ball","null","null"
"566","Clayton Kershaw",547180,"SL|SL","Called Strike","null","null"
"567","Clayton Kershaw",547180,"SL|FF","Swinging Strike","null","null"
"568","Clayton Kershaw",547180,"FF|FF","Swinging Strike","null","null"
"569","Clayton Kershaw",502517,"NULL","In play, no out","98.6","-0.65"
"570","Clayton Kershaw",467092,"NULL","Ball","null","null"
"571","Clayton Kershaw",467092,"FF|SL","Ball In Dirt","null","null"
"572","Clayton Kershaw",467092,"SL|SL","Ball In Dirt","null","null"
"573","Clayton Kershaw",467092,"SL|FF","In play, no out","101.3","1.7"
"574","Clayton Kershaw",543685,"NULL","Ball","null","null"
"575","Clayton Kershaw",543685,"SL|FF","In play, run(s)","100.8","-7.6"
"576","Clayton Kershaw",457787,"NULL","In play, out(s)","104.7","12.77"
"577","Clayton Kershaw",502317,"NULL","Ball","null","null"
"578","Clayton Kershaw",502317,"SL|SL","Ball","null","null"
"579","Clayton Kershaw",502317,"SL|FF","Foul","null","null"
"580","Clayton Kershaw",502317,"FF|FF","Swinging Strike","null","null"
"581","Clayton Kershaw",502317,"FF|CU","In play, out(s)","86.3","37.71"
"582","Clayton Kershaw",467092,"NULL","Called Strike","null","null"
"583","Clayton Kershaw",467092,"FF|FF","Ball","null","null"
"584","Clayton Kershaw",467092,"FF|SL","Swinging Strike","null","null"
"585","Clayton Kershaw",467092,"SL|SL","Foul","null","null"
"586","Clayton Kershaw",467092,"SL|SL","Ball","null","null"
"587","Clayton Kershaw",467092,"SL|FF","Foul","null","null"
"588","Clayton Kershaw",467092,"FF|SL","Ball","null","null"
"589","Clayton Kershaw",467092,"SL|FF","In play, out(s)","null","null"
"590","Clayton Kershaw",433589,"NULL","Called Strike","null","null"
"591","Clayton Kershaw",433589,"FF|FF","Called Strike","null","null"
"592","Clayton Kershaw",433589,"FF|CU","In play, out(s)","85.8","-2.59"
"593","Clayton Kershaw",475582,"NULL","Called Strike","null","null"
"594","Clayton Kershaw",475582,"FF|CU","Swinging Strike (Blocked)","null","null"
"595","Clayton Kershaw",475582,"CU|CU","In play, out(s)","null","null"
"596","Clayton Kershaw",516416,"NULL","Ball","null","null"
"597","Clayton Kershaw",516416,"SL|FF","Ball","null","null"
"598","Clayton Kershaw",516416,"FF|SL","Swinging Strike","null","null"
"599","Clayton Kershaw",516416,"SL|FF","Called Strike","null","null"
"600","Clayton Kershaw",516416,"FF|CU","Ball","null","null"
"601","Clayton Kershaw",516416,"CU|SL","Swinging Strike","null","null"
"602","Clayton Kershaw",592273,"NULL","Ball","null","null"
"603","Clayton Kershaw",592273,"FF|FF","Ball","null","null"
"604","Clayton Kershaw",592273,"FF|FF","In play, out(s)","52","52.9"
"605","Clayton Kershaw",502671,"NULL","Ball","null","null"
"606","Clayton Kershaw",502671,"FF|FF","Swinging Strike","null","null"
"607","Clayton Kershaw",502671,"FF|FF","Ball","null","null"
"608","Clayton Kershaw",502671,"FF|SL","Ball","null","null"
"609","Clayton Kershaw",502671,"SL|SL","Foul","null","null"
"610","Clayton Kershaw",502671,"SL|FF","Foul","null","null"
"611","Clayton Kershaw",430001,"NULL","Foul","null","null"
"612","Clayton Kershaw",430001,"FF|FF","In play, run(s)","103","26.34"
"613","Clayton Kershaw",456078,"NULL","Swinging Strike (Blocked)","null","null"
"614","Clayton Kershaw",456078,"SL|FF","Called Strike","null","null"
"615","Clayton Kershaw",456078,"FF|SL","Foul","null","null"
"616","Clayton Kershaw",630111,"NULL","Swinging Strike","null","null"
"617","Clayton Kershaw",630111,"CU|FF","Foul","null","null"
"618","Clayton Kershaw",630111,"FF|CU","Ball","null","null"
"619","Clayton Kershaw",630111,"CU|SL","Foul","null","null"
"620","Clayton Kershaw",605113,"NULL","In play, out(s)","84.2","42.66"
"621","Clayton Kershaw",456422,"NULL","Ball","null","null"
"622","Clayton Kershaw",456422,"FF|SL","Ball","null","null"
"623","Clayton Kershaw",456422,"SL|FF","Swinging Strike","null","null"
"624","Clayton Kershaw",456422,"FF|FF","Ball","null","null"
"625","Clayton Kershaw",456422,"FF|FF","Foul","null","null"
"626","Clayton Kershaw",456422,"FF|FF","Swinging Strike","null","null"
"627","Clayton Kershaw",516416,"NULL","In play, out(s)","78.4","-7.43"
"628","Clayton Kershaw",592273,"NULL","Called Strike","null","null"
"629","Clayton Kershaw",592273,"FF|SL","In play, out(s)","76.4","-25.74"
"630","Clayton Kershaw",502671,"NULL","Swinging Strike","null","null"
"631","Clayton Kershaw",502671,"SL|FF","Called Strike","null","null"
"632","Clayton Kershaw",502671,"FF|FF","Called Strike","null","null"
"633","Clayton Kershaw",430001,"NULL","In play, no out","99.8","14.67"
"634","Clayton Kershaw",456078,"NULL","Swinging Strike","null","null"
"635","Clayton Kershaw",456078,"SL|SL","Ball","null","null"
"636","Clayton Kershaw",456078,"SL|SL","Ball","null","null"
"637","Clayton Kershaw",456078,"SL|SL","Called Strike","null","null"
"638","Clayton Kershaw",456078,"SL|FF","Swinging Strike","null","null"
"639","Clayton Kershaw",630111,"NULL","Ball","null","null"
"640","Clayton Kershaw",630111,"FF|SL","Foul","null","null"
"641","Clayton Kershaw",630111,"SL|SL","Foul","null","null"
"642","Clayton Kershaw",630111,"SL|SL","Foul","null","null"
"643","Clayton Kershaw",630111,"SL|FF","Ball","null","null"
"644","Clayton Kershaw",630111,"FF|FF","Foul","null","null"
"645","Clayton Kershaw",630111,"FF|SL","Swinging Strike","null","null"
"646","Clayton Kershaw",630111,"SL|CU","Ball","null","null"
"647","Clayton Kershaw",630111,"CU|CU","Ball","null","null"
"648","Clayton Kershaw",605113,"NULL","In play, out(s)","95.7","-8.03"
"649","Clayton Kershaw",571578,"NULL","Called Strike","null","null"
"650","Clayton Kershaw",571578,"FF|FF","In play, out(s)","84.7","34.66"
"651","Clayton Kershaw",571578,"FF|FF","Ball","null","null"
"652","Clayton Kershaw",571578,"FF|FF","Foul","null","null"
"653","Clayton Kershaw",571578,"FF|SL","Ball","null","null"
"654","Clayton Kershaw",571578,"SL|FF","Ball","null","null"
"655","Clayton Kershaw",456422,"NULL","In play, no out","74.2","22.88"
"656","Clayton Kershaw",516416,"NULL","In play, out(s)","60.4","-9.65"
"657","Clayton Kershaw",516416,"CU|FF","Called Strike","null","null"
"658","Clayton Kershaw",516416,"FF|SL","Called Strike","null","null"
"659","Clayton Kershaw",592273,"NULL","Ball","null","null"
"660","Clayton Kershaw",592273,"FF|SL","Swinging Strike (Blocked)","null","null"
"661","Clayton Kershaw",592273,"SL|SL","Ball","null","null"
"662","Clayton Kershaw",592273,"SL|SL","Called Strike","null","null"
"663","Clayton Kershaw",592273,"SL|FF","Foul","null","null"
"664","Clayton Kershaw",502671,"NULL","Ball","null","null"
"665","Clayton Kershaw",502671,"SL|FF","Ball","null","null"
"666","Clayton Kershaw",502671,"FF|SL","In play, run(s)","112","20.3"
"667","Clayton Kershaw",430001,"NULL","Ball","null","null"
"668","Clayton Kershaw",430001,"CU|SL","Swinging Strike","null","null"
"669","Clayton Kershaw",430001,"SL|SL","Ball In Dirt","null","null"
"670","Clayton Kershaw",430001,"SL|SL","Called Strike","null","null"
"671","Clayton Kershaw",430001,"SL|SL","In play, out(s)","89.3","16.28"
"672","Clayton Kershaw",456078,"NULL","Ball","null","null"
"673","Clayton Kershaw",456078,"SL|CU","Ball","null","null"
"674","Clayton Kershaw",456078,"CU|SL","In play, no out","107.7","17.86"
"675","Clayton Kershaw",456078,"SL|SL","Called Strike","null","null"
"676","Clayton Kershaw",456078,"SL|FF","Swinging Strike","null","null"
"677","Clayton Kershaw",630111,"NULL","Ball In Dirt","null","null"
"678","Clayton Kershaw",630111,"CU|SL","Swinging Strike","null","null"
"679","Clayton Kershaw",630111,"SL|FF","Ball","null","null"
"680","Clayton Kershaw",630111,"FF|FF","Called Strike","null","null"
"681","Clayton Kershaw",630111,"FF|CU","Swinging Strike (Blocked)","null","null"
"682","Clayton Kershaw",605113,"NULL","Ball","null","null"
"683","Clayton Kershaw",605113,"FF|CU","In play, out(s)","74.3","0.98"
"684","Clayton Kershaw",605113,"CU|SL","Foul Tip","null","null"
"685","Clayton Kershaw",605113,"SL|CU","Swinging Strike","null","null"
"686","Clayton Kershaw",594838,"NULL","Called Strike","null","null"
"687","Clayton Kershaw",594838,"CU|SL","Called Strike","null","null"
"688","Clayton Kershaw",594838,"SL|SL","Ball","null","null"
"689","Clayton Kershaw",594838,"SL|SL","Swinging Strike","null","null"
"690","Clayton Kershaw",456422,"NULL","Swinging Strike","null","null"
"691","Clayton Kershaw",456422,"CU|FF","Foul","null","null"
"692","Clayton Kershaw",456422,"FF|SL","Ball","null","null"
"693","Clayton Kershaw",456422,"SL|SL","Called Strike","null","null"
"694","Clayton Kershaw",571578,"NULL","Foul","null","null"
"695","Clayton Kershaw",571578,"FF|CU","Foul","null","null"
"696","Clayton Kershaw",571578,"CU|FF","Called Strike","null","null"
"697","Clayton Kershaw",571578,"FF|FF","Swinging Strike","null","null"
"698","Clayton Kershaw",571578,"FF|FF","Foul","null","null"
"699","Clayton Kershaw",571578,"FF|CU","In play, out(s)","76","-17.64"
"700","Clayton Kershaw",452655,"NULL","Swinging Strike","null","null"
"701","Clayton Kershaw",452655,"FF|FF","Called Strike","null","null"
"702","Clayton Kershaw",452655,"FF|FF","Swinging Strike","null","null"
"703","Clayton Kershaw",605412,"NULL","In play, out(s)","95.2","28.19"
"704","Clayton Kershaw",605412,"FF|FF","Called Strike","null","null"
"705","Clayton Kershaw",622110,"NULL","In play, run(s)","105.9","31.28"
"706","Clayton Kershaw",622110,"SL|FF","Called Strike","null","null"
"707","Clayton Kershaw",457763,"NULL","Swinging Strike","null","null"
"708","Clayton Kershaw",457763,"SL|FF","In play, out(s)","88.6","21.94"
"709","Clayton Kershaw",457763,"FF|SL","Called Strike","null","null"
"710","Clayton Kershaw",457763,"SL|SL","Ball","null","null"
"711","Clayton Kershaw",474832,"NULL","Swinging Strike","null","null"
"712","Clayton Kershaw",474832,"SL|FF","Swinging Strike","null","null"
"713","Clayton Kershaw",474832,"FF|FF","Swinging Strike","null","null"
"714","Clayton Kershaw",474832,"FF|SL","Ball","null","null"
"715","Clayton Kershaw",474832,"SL|CU","Foul","null","null"
"716","Clayton Kershaw",607776,"NULL","Called Strike","null","null"
"717","Clayton Kershaw",607776,"CU|FF","Swinging Strike","null","null"
"718","Clayton Kershaw",607776,"FF|FF","Swinging Strike","null","null"
"719","Clayton Kershaw",543063,"NULL","Ball","null","null"
"720","Clayton Kershaw",543063,"SL|FF","Foul","null","null"
"721","Clayton Kershaw",543063,"FF|SL","Foul","null","null"
"722","Clayton Kershaw",543063,"SL|SL","Swinging Strike","null","null"
"723","Clayton Kershaw",592620,"NULL","Called Strike","null","null"
"724","Clayton Kershaw",592620,"FF|CU","Ball","null","null"
"725","Clayton Kershaw",592620,"CU|CU","Ball","null","null"
"726","Clayton Kershaw",592620,"CU|FF","Swinging Strike","null","null"
"727","Clayton Kershaw",592620,"FF|FF","Swinging Strike","null","null"
"728","Clayton Kershaw",452655,"NULL","In play, out(s)","87.7","42.41"
"729","Clayton Kershaw",605412,"NULL","Ball","null","null"
"730","Clayton Kershaw",605412,"CU|FF","Called Strike","null","null"
"731","Clayton Kershaw",605412,"FF|SL","In play, out(s)","null","null"
"732","Clayton Kershaw",622110,"NULL","Ball","null","null"
"733","Clayton Kershaw",622110,"CU|FF","Foul","null","null"
"734","Clayton Kershaw",622110,"FF|SL","Ball","null","null"
"735","Clayton Kershaw",622110,"SL|SL","Swinging Strike (Blocked)","null","null"
"736","Clayton Kershaw",622110,"SL|FF","Called Strike","null","null"
"737","Clayton Kershaw",622110,"FF|CU","Foul","null","null"
"738","Clayton Kershaw",622110,"CU|FF","Ball","null","null"
"739","Clayton Kershaw",474832,"NULL","Swinging Strike","null","null"
"740","Clayton Kershaw",474832,"CU|FF","Swinging Strike","null","null"
"741","Clayton Kershaw",474832,"FF|SL","In play, out(s)","89.8","10.71"
"742","Clayton Kershaw",607776,"NULL","Swinging Strike","null","null"
"743","Clayton Kershaw",607776,"FF|CU","In play, no out","63.1","-13.59"
"744","Clayton Kershaw",607776,"CU|FF","Called Strike","null","null"
"745","Clayton Kershaw",543063,"NULL","Swinging Strike","null","null"
"746","Clayton Kershaw",543063,"SL|FF","Ball","null","null"
"747","Clayton Kershaw",543063,"FF|CU","Ball In Dirt","null","null"
"748","Clayton Kershaw",543063,"CU|FF","Called Strike","null","null"
"749","Clayton Kershaw",543063,"FF|SL","In play, no out","null","null"
"750","Clayton Kershaw",592620,"NULL","Ball In Dirt","null","null"
"751","Clayton Kershaw",592620,"CU|CU","Swinging Strike","null","null"
"752","Clayton Kershaw",592620,"CU|FF","Called Strike","null","null"
"753","Clayton Kershaw",592620,"FF|FF","Swinging Strike","null","null"
"754","Clayton Kershaw",456501,"NULL","In play, out(s)","72.6","-1.69"
"755","Clayton Kershaw",452655,"NULL","Ball","null","null"
"756","Clayton Kershaw",452655,"SL|SL","Foul","null","null"
"757","Clayton Kershaw",452655,"SL|FF","Called Strike","null","null"
"758","Clayton Kershaw",452655,"FF|FF","Called Strike","null","null"
"759","Clayton Kershaw",452655,"FF|CU","Ball","null","null"
"760","Clayton Kershaw",605412,"NULL","Ball","null","null"
"761","Clayton Kershaw",605412,"CU|FF","Ball","null","null"
"762","Clayton Kershaw",605412,"FF|SL","Foul","null","null"
"763","Clayton Kershaw",605412,"SL|FF","Foul","null","null"
"764","Clayton Kershaw",605412,"FF|SL","In play, no out","93.5","-18.12"
"765","Clayton Kershaw",622110,"NULL","Ball","null","null"
"766","Clayton Kershaw",622110,"FF|SL","Foul","null","null"
"767","Clayton Kershaw",622110,"SL|FF","Foul","null","null"
"768","Clayton Kershaw",622110,"FF|FF","Ball","null","null"
"769","Clayton Kershaw",622110,"FF|FF","In play, out(s)","73.2","11.31"
"770","Clayton Kershaw",457763,"NULL","In play, run(s)","102.1","23.24"
"771","Clayton Kershaw",457763,"SL|SL","Swinging Strike","null","null"
"772","Clayton Kershaw",457763,"SL|CU","Ball In Dirt","null","null"
"773","Clayton Kershaw",474832,"NULL","Swinging Strike","null","null"
"774","Clayton Kershaw",474832,"FF|FF","Foul","null","null"
"775","Clayton Kershaw",474832,"FF|FF","Swinging Strike","null","null"
"776","Clayton Kershaw",474832,"FF|FF","Ball","null","null"
"777","Clayton Kershaw",474832,"FF|CU","Ball In Dirt","null","null"
"778","Clayton Kershaw",607776,"NULL","Foul","null","null"
"779","Clayton Kershaw",607776,"SL|FF","Foul","null","null"
"780","Clayton Kershaw",607776,"FF|FF","Ball","null","null"
"781","Clayton Kershaw",607776,"FF|CU","Swinging Strike","null","null"
"782","Clayton Kershaw",543063,"NULL","In play, out(s)","100.4","29.76"
"783","Clayton Kershaw",592620,"NULL","Swinging Strike","null","null"
"784","Clayton Kershaw",592620,"FF|SL","Swinging Strike","null","null"
"785","Clayton Kershaw",592620,"SL|CU","Ball","null","null"
"786","Clayton Kershaw",592620,"CU|FF","Foul","null","null"
"787","Clayton Kershaw",592620,"FF|FF","Ball","null","null"
"788","Clayton Kershaw",592620,"FF|FF","Ball","null","null"
"789","Clayton Kershaw",592620,"FF|FF","Swinging Strike","null","null"
"790","Clayton Kershaw",623143,"NULL","Ball","null","null"
"791","Clayton Kershaw",623143,"CU|SL","Swinging Strike","null","null"
"792","Clayton Kershaw",623143,"SL|SL","Swinging Strike","null","null"
"793","Clayton Kershaw",623143,"SL|SL","Swinging Strike","null","null"
"794","Clayton Kershaw",452655,"NULL","Foul","null","null"
"795","Clayton Kershaw",452655,"SL|FF","Foul","null","null"
"796","Clayton Kershaw",452655,"FF|CU","Swinging Strike","null","null"
"797","Clayton Kershaw",605412,"NULL","In play, out(s)","100.3","24.78"
"798","Clayton Kershaw",605412,"SL|FF","Ball","null","null"
"799","Clayton Kershaw",457763,"NULL","Ball","null","null"
"800","Clayton Kershaw",457763,"SL|CU","In play, out(s)","null","null"
"801","Clayton Kershaw",457763,"CU|FF","Called Strike","null","null"
"802","Clayton Kershaw",457763,"FF|SL","Swinging Strike","null","null"
"803","Clayton Kershaw",456501,"NULL","Called Strike","null","null"
"804","Clayton Kershaw",456501,"FF|FF","In play, out(s)","null","null"
"805","Clayton Kershaw",456501,"FF|FF","Ball","null","null"
"806","Clayton Kershaw",456501,"FF|FF","Called Strike","null","null"
"807","Clayton Kershaw",456501,"FF|FF","Ball","null","null"
"808","Clayton Kershaw",488818,"NULL","In play, out(s)","82.2","29.03"
"809","Clayton Kershaw",488818,"CU|FF","Called Strike","null","null"
"810","Clayton Kershaw",518692,"NULL","Ball","null","null"
"811","Clayton Kershaw",518692,"CU|FF","Swinging Strike","null","null"
"812","Clayton Kershaw",518692,"FF|FF","Foul","null","null"
"813","Clayton Kershaw",518692,"FF|FF","Called Strike","null","null"
"814","Clayton Kershaw",425796,"NULL","Swinging Strike","null","null"
"815","Clayton Kershaw",425796,"SL|SL","Ball","null","null"
"816","Clayton Kershaw",425796,"SL|FF","In play, no out","85.9","6.3"
"817","Clayton Kershaw",455976,"NULL","Ball","null","null"
"818","Clayton Kershaw",455976,"FF|SL","Swinging Strike","null","null"
"819","Clayton Kershaw",455976,"SL|SL","Ball","null","null"
"820","Clayton Kershaw",455976,"SL|SL","Ball In Dirt","null","null"
"821","Clayton Kershaw",455976,"SL|SL","Swinging Strike","null","null"
